"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000986","포항여자고등학교","04","공립","N","","9","196","21.8","9","184","20.4","9","212","23.6","2","11","5.5","0","0","0","29","603","20.8","54","11.2"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000988","포항여자전자고등학교","04","공립","N","","6","113","18.8","6","77","12.8","7","101","14.4","1","4","4","0","0","0","20","295","14.8","38","7.8"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000989","포항영신고등학교","04","사립","N","","7","147","21","7","143","20.4","7","147","21","0","0","0","0","0","0","21","437","20.8","40","10.9"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000990","포항예술고등학교","04","사립","N","","4","92","23","4","91","22.8","4","83","20.8","0","0","0","0","0","0","12","266","22.2","28","9.5"
"경상북도교육청","경상북도교육청","경상북도 포항시 남구","S150000991","포항동성고등학교","04","사립","N","","7","164","23.4","7","157","22.4","7","153","21.9","0","0","0","0","0","0","21","474","22.6","41","11.6"
"경상북도교육청","경상북도교육청","경상북도 포항시 남구","S150000992","포항제철고등학교","04","사립","N","","10","304","30.4","10","290","29","12","346","28.8","0","0","0","0","0","0","32","940","29.4","67","14"
"경상북도교육청","경상북도교육청","경상북도 포항시 남구","S150000993","포항제철공업고등학교","04","사립","N","","9","179","19.9","9","178","19.8","9","173","19.2","2","12","6","0","0","0","29","542","18.7","77","7"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000994","포항중앙고등학교","04","사립","N","","9","193","21.4","9","182","20.2","9","183","20.3","0","0","0","0","0","0","27","558","20.7","51","10.9"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000995","포항중앙여자고등학교","04","사립","N","","9","194","21.6","9","187","20.8","9","186","20.7","0","0","0","0","0","0","27","567","21","50","11.3"
"경상북도교육청","경상북도교육청","경상북도 안동시","S150000999","풍산고등학교","04","사립","N","","4","99","24.8","4","98","24.5","4","93","23.3","0","0","0","0","0","0","12","290","24.2","24","12.1"
"경상북도교육청","경상북도교육청","경상북도 경산시","S150001001","하양여자고등학교","04","사립","N","","7","157","22.4","7","159","22.7","7","170","24.3","0","0","0","0","0","0","21","486","23.1","41","11.9"
"경상북도교육청","경상북도교육청","경상북도 김천시","S150001003","한일여자고등학교","04","사립","N","","6","131","21.8","6","117","19.5","6","117","19.5","2","12","6","0","0","0","20","377","18.9","37","10.2"
"경상북도교육청","경상북도교육청","경상북도 상주시","S150001004","함창고등학교","04","사립","N","","4","85","21.3","4","89","22.3","4","88","22","1","3","3","0","0","0","13","265","20.4","25","10.6"
"경상북도교육청","경상북도교육청","경상북도 청송군","S150001007","현서고등학교","04","공립","N","","1","8","8","1","17","17","1","14","14","1","4","4","0","0","0","4","43","10.8","11","3.9"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150001008","현일고등학교","04","사립","N","","10","238","23.8","10","232","23.2","10","243","24.3","0","0","0","0","0","0","30","713","23.8","60","11.9"
"경상북도교육청","경상북도교육청","경상북도 상주시","S150001012","화령고등학교","04","공립","N","","1","18","18","1","14","14","1","15","15","0","0","0","0","0","0","3","47","15.7","8","5.9"
"경상북도교육청","경상북도교육청","경상북도 군위군","S150001014","효령고등학교","04","공립","Y","본교는 해당항목에 대해서 통계자료가 없으므로 제외함.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경상북도교육청","경상북도교육청","경상북도 울진군","S150001016","후포고등학교","04","공립","N","","3","56","18.7","3","63","21","3","63","21","1","4","4","0","0","0","10","186","18.6","20","9.3"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150001018","포항흥해공업고등학교","04","공립","N","","9","155","17.2","9","157","17.4","8","156","19.5","0","0","0","0","0","0","26","468","18","53","8.8"
"경상북도교육청","경상북도교육청","경상북도 영천시","S150005424","경북식품과학마이스터고등학교","04","공립","N","","4","55","13.8","4","52","13","3","57","19","0","0","0","0","0","0","11","164","14.9","30","5.5"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150005434","포항해양과학고등학교","04","공립","N","","2","33","16.5","6","60","10","6","72","12","1","2","2","0","0","0","15","167","11.1","32","5.2"
"경상북도교육청","경상북도교육청","경상북도 의성군","S150005678","안계고등학교","04","공립","N","","2","26","13","2","25","12.5","1","15","15","1","3","3","0","0","0","6","69","11.5","14","4.9"
"경상북도교육청","경상북도교육청","경상북도 문경시","S150005950","경북조리과학고등학교","04","공립","N","","3","65","21.7","3","61","20.3","3","63","21","1","3","3","0","0","0","10","192","19.2","17","11.3"
"경상북도교육청","경상북도교육청","경상북도 성주군","S150005954","성주여자고등학교","04","사립","N","","5","100","20","4","77","19.3","5","79","15.8","1","3","3","0","0","0","15","259","17.3","28","9.3"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006093","인동고등학교","04","공립","N","","10","247","24.7","10","237","23.7","10","260","26","4","23","5.8","0","0","0","34","767","22.6","63","12.2"
"경상북도교육청","경상북도교육청","경상북도 포항시 남구","S150006136","포항이동고등학교","04","공립","N","","9","194","21.6","9","184","20.4","9","195","21.7","3","17","5.7","0","0","0","30","590","19.7","58","10.2"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150006137","두호고등학교","04","공립","N","","9","201","22.3","9","196","21.8","9","204","22.7","2","10","5","0","0","0","29","611","21.1","54","11.3"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150006138","포항장성고등학교","04","공립","N","","9","201","22.3","9","182","20.2","9","204","22.7","2","15","7.5","0","0","0","29","602","20.8","54","11.1"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006139","상모고등학교","04","공립","N","","10","234","23.4","10","211","21.1","10","236","23.6","2","8","4","0","0","0","32","689","21.5","62","11.1"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006140","사곡고등학교","04","공립","N","","10","238","23.8","10","234","23.4","10","255","25.5","2","11","5.5","0","0","0","32","738","23.1","69","10.7"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006141","선주고등학교","04","공립","N","","10","240","24","10","241","24.1","10","259","25.9","3","28","9.3","0","0","0","33","768","23.3","61","12.6"
"경상북도교육청","경상북도교육청","경상북도 경산시","S150006281","경산과학고등학교","04","공립","N","","3","61","20.3","3","59","19.7","3","39","13","0","0","0","0","0","0","9","159","17.7","29","5.5"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006291","형곡고등학교","04","공립","N","","10","239","23.9","10","234","23.4","10","255","25.5","0","0","0","0","0","0","30","728","24.3","58","12.6"
"경상북도교육청","경상북도교육청","경상북도 칠곡군","S150006308","북삼고등학교","04","공립","N","","8","195","24.4","8","192","24","8","190","23.8","2","12","6","0","0","0","26","589","22.7","53","11.1"
"경상북도교육청","경상북도교육청","경상북도 경산시","S150006348","사동고등학교","04","공립","N","","10","258","25.8","10","255","25.5","10","251","25.1","3","15","5","0","0","0","33","779","23.6","64","12.2"
"경상북도교육청","경상북도교육청","경상북도 칠곡군","S150006416","석적고등학교","04","공립","N","","8","192","24","8","187","23.4","8","179","22.4","2","9","4.5","0","0","0","26","567","21.8","55","10.3"
"경상북도교육청","경상북도교육청","경상북도 김천시","S150006433","율곡고등학교","04","공립","N","","7","143","20.4","7","142","20.3","7","137","19.6","1","3","3","0","0","0","22","425","19.3","47","9"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150006512","구미산동고등학교","04","공립","N","","8","194","24.3","8","191","23.9","8","204","25.5","2","9","4.5","0","0","0","26","598","23","52","11.5"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150000754","구미고등학교부설방송통신고등학교","11","공립","N","","3","66","22","3","61","20.3","3","68","22.7","0","0","0","0","0","0","9","195","21.7","29","6.7"
"경상북도교육청","경상북도교육청","경상북도 김천시","S150000784","김천중앙고등학교부설방송통신고등학교","11","공립","N","","2","27","13.5","2","24","12","2","23","11.5","0","0","0","0","0","0","6","74","12.3","15","4.9"
"경상북도교육청","경상북도교육청","경상북도 안동시","S150000892","안동고등학교부설방송통신고등학교","11","공립","N","","1","28","28","1","24","24","1","25","25","0","0","0","0","0","0","3","77","25.7","11","7"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150000983","포항고등학교부설방송통신고등학교","11","공립","N","","5","109","21.8","5","113","22.6","2","46","23","0","0","0","0","0","0","12","268","22.3","35","7.7"
"경상남도교육청","교육부","경상남도 진주시","S000003495","경상국립대학교사범대학부설고등학교","04","국립","N","","6","138","23","6","142","23.7","6","143","23.8","1","6","6","0","0","0","19","429","22.6","44","9.8"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000462","거창승강기고등학교","04","공립","N","","2","29","14.5","2","21","10.5","2","28","14","0","0","0","0","0","0","6","78","13","14","5.6"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000464","거제고등학교","04","사립","N","","9","265","29.4","9","269","29.9","9","273","30.3","0","0","0","0","0","0","27","807","29.9","56","14.4"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000465","거제공업고등학교","04","공립","N","","8","130","16.3","8","127","15.9","8","135","16.9","0","0","0","0","0","0","24","392","16.3","56","7"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000467","거제여자상업고등학교","04","공립","N","","4","35","8.8","4","54","13.5","4","50","12.5","0","0","0","0","0","0","12","139","11.6","25","5.6"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000468","거제제일고등학교","04","공립","N","","9","247","27.4","6","164","27.3","9","259","28.8","1","4","4","0","0","0","25","674","27","51","13.2"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000469","경남산업고등학교","04","공립","N","","7","111","15.9","6","75","12.5","7","131","18.7","2","16","8","0","0","0","22","333","15.1","45","7.4"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160000470","거제중앙고등학교","04","공립","N","","11","331","30.1","11","333","30.3","11","334","30.4","2","14","7","0","0","0","35","1012","28.9","68","14.9"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000472","거창고등학교","04","사립","N","","4","93","23.3","4","92","23","4","97","24.3","0","0","0","0","0","0","12","282","23.5","26","10.8"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000473","거창대성고등학교","04","사립","N","","7","154","22","7","155","22.1","7","149","21.3","0","0","0","0","0","0","21","458","21.8","40","11.5"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000475","대성일고등학교","04","사립","N","","5","98","19.6","5","99","19.8","5","105","21","2","10","5","0","0","0","17","312","18.4","31","10.1"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000476","아림고등학교","04","공립","N","","3","50","16.7","4","65","16.3","4","71","17.8","2","8","4","0","0","0","13","194","14.9","25","7.8"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000478","거창여자고등학교","04","공립","N","","5","94","18.8","3","66","22","5","98","19.6","0","0","0","0","0","0","13","258","19.8","31","8.3"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160000480","거창중앙고등학교","04","사립","N","","7","141","20.1","7","139","19.9","7","164","23.4","0","0","0","0","0","0","21","444","21.1","41","10.8"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000481","경남과학고등학교","04","공립","N","","5","104","20.8","5","103","20.6","4","60","15","0","0","0","0","0","0","14","267","19.1","39","6.8"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000485","경남예술고등학교","04","사립","N","","4","98","24.5","4","94","23.5","4","92","23","0","0","0","0","0","0","12","284","23.7","26","10.9"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000486","경남외국어고등학교","04","사립","N","","8","178","22.3","8","173","21.6","8","187","23.4","0","0","0","0","0","0","24","538","22.4","49","11"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000487","경남자영고등학교","04","공립","N","","4","78","19.5","4","82","20.5","4","75","18.8","2","11","5.5","0","0","0","14","246","17.6","32","7.7"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000489","경남정보고등학교","04","공립","N","","5","82","16.4","5","56","11.2","5","70","14","0","0","0","0","0","0","15","208","13.9","32","6.5"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000490","경남체육고등학교","04","공립","N","","3","87","29","3","72","24","3","81","27","0","0","0","0","0","0","9","240","26.7","28","8.6"
"경상남도교육청","경상남도교육청","경상남도 고성군","S160000491","경남항공고등학교","04","공립","N","","8","151","18.9","7","95","13.6","8","144","18","0","0","0","0","0","0","23","390","17","47","8.3"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000492","경상고등학교","04","사립","N","","8","177","22.1","7","151","21.6","5","112","22.4","1","8","8","0","0","0","21","448","21.3","42","10.7"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000493","경해여자고등학교","04","사립","N","","10","229","22.9","10","221","22.1","10","241","24.1","0","0","0","0","0","0","30","691","23","57","12.1"
"경상남도교육청","경상남도교육청","경상남도 고성군","S160000495","고성고등학교","04","사립","N","","6","138","23","6","115","19.2","5","110","22","0","0","0","0","0","0","17","363","21.4","34","10.7"
"경상남도교육청","경상남도교육청","경상남도 고성군","S160000500","고성중앙고등학교","04","공립","N","","5","106","21.2","5","103","20.6","4","91","22.8","3","13","4.3","0","0","0","17","313","18.4","37","8.5"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000502","곤양고등학교","04","공립","N","","1","15","15","1","7","7","1","12","12","0","0","0","0","0","0","3","34","11.3","9","3.8"
"경상남도교육청","경상남도교육청","경상남도 함안군","S160000505","군북고등학교","04","사립","N","","2","46","23","2","40","20","2","40","20","0","0","0","0","0","0","6","126","21","14","9"
"경상남도교육청","경상남도교육청","경상남도 하동군","S160000506","금남고등학교","04","공립","N","","2","31","15.5","2","35","17.5","3","56","18.7","2","9","4.5","0","0","0","9","131","14.6","18","7.3"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000508","김해가야고등학교","04","공립","N","","9","230","25.6","8","195","24.4","9","236","26.2","1","6","6","0","0","0","27","667","24.7","52","12.8"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000509","김해건설공업고등학교","04","공립","N","","12","227","18.9","14","240","17.1","14","235","16.8","0","0","0","0","0","0","40","702","17.6","78","9"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000510","김해경원고등학교","04","공립","N","","9","217","24.1","8","195","24.4","9","230","25.6","2","13","6.5","0","0","0","28","655","23.4","54","12.1"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000511","김해고등학교","04","공립","N","","9","214","23.8","8","189","23.6","9","213","23.7","1","2","2","0","0","0","27","618","22.9","55","11.2"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000512","김해생명과학고등학교","04","공립","N","","8","159","19.9","8","142","17.8","8","141","17.6","3","25","8.3","0","0","0","27","467","17.3","54","8.6"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000513","김해여자고등학교","04","공립","N","","8","194","24.3","8","197","24.6","9","230","25.6","2","12","6","0","0","0","27","633","23.4","56","11.3"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000515","김해중앙여자고등학교","04","사립","N","","6","151","25.2","4","91","22.8","5","120","24","0","0","0","0","0","0","15","362","24.1","33","11"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000516","김해한일여자고등학교","04","사립","N","","8","135","16.9","8","139","17.4","8","131","16.4","0","0","0","0","0","0","24","405","16.9","46","8.8"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000519","남지고등학교","04","사립","N","","5","111","22.2","5","103","20.6","5","111","22.2","0","0","0","0","0","0","15","325","21.7","29","11.2"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000521","남해고등학교","04","사립","N","","4","74","18.5","3","52","17.3","5","99","19.8","1","1","1","0","0","0","13","226","17.4","26","8.7"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000523","경남해양과학고등학교","04","공립","N","","2","20","10","2","16","8","2","24","12","0","0","0","0","0","0","6","60","10","15","4"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000525","남해정보산업고등학교","04","공립","N","","2","23","11.5","2","20","10","2","17","8.5","1","4","4","1","5","5","8","69","8.6","16","4.3"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000526","남해제일고등학교","04","공립","N","","6","106","17.7","6","119","19.8","6","102","17","1","2","2","0","0","0","19","329","17.3","42","7.8"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000528","남해해성고등학교","04","사립","N","","4","92","23","4","89","22.3","4","91","22.8","0","0","0","0","0","0","12","272","22.7","28","9.7"
"경상남도교육청","경상남도교육청","경상남도 산청군","S160000529","단성고등학교","04","공립","N","","2","38","19","1","25","25","2","32","16","1","4","4","0","0","0","6","99","16.5","15","6.6"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000531","대곡고등학교","04","공립","N","","1","12","12","1","9","9","1","13","13","1","1","1","0","0","0","4","35","8.8","11","3.2"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000532","경남자동차고등학교","04","사립","N","","7","107","15.3","7","97","13.9","7","123","17.6","0","0","0","0","0","0","21","327","15.6","41","8"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000536","대아고등학교","04","사립","N","","10","232","23.2","10","234","23.4","11","262","23.8","0","0","0","0","0","0","31","728","23.5","60","12.1"
"경상남도교육청","경상남도교육청","경상남도 산청군","S160000539","덕산고등학교","04","공립","N","","1","23","23","1","22","22","1","17","17","1","5","5","0","0","0","4","67","16.8","10","6.7"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000544","마산가포고등학교","04","공립","N","","6","133","22.2","6","130","21.7","7","144","20.6","0","0","0","0","0","0","19","407","21.4","38","10.7"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000546","마산고등학교","04","공립","N","","7","157","22.4","7","167","23.9","8","182","22.8","2","13","6.5","0","0","0","24","519","21.6","51","10.2"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160000548","마산공업고등학교","04","사립","N","","10","165","16.5","9","147","16.3","10","190","19","0","0","0","0","0","0","29","502","17.3","56","9"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160000549","마산구암고등학교","04","공립","N","","6","131","21.8","6","126","21","7","145","20.7","2","10","5","0","0","0","21","412","19.6","35","11.8"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160000550","마산무학여자고등학교","04","사립","N","","8","172","21.5","7","141","20.1","8","175","21.9","0","0","0","0","0","0","23","488","21.2","43","11.3"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000551","마산삼진고등학교","04","사립","N","","7","153","21.9","6","120","20","7","144","20.6","1","6","6","0","0","0","21","423","20.1","41","10.3"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000553","마산여자고등학교","04","공립","N","","7","154","22","7","160","22.9","8","179","22.4","2","13","6.5","0","0","0","24","506","21.1","47","10.8"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000556","마산용마고등학교","04","공립","N","","7","150","21.4","7","155","22.1","7","162","23.1","1","6","6","0","0","0","22","473","21.5","44","10.8"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160000559","마산제일고등학교","04","사립","N","","10","220","22","10","225","22.5","10","227","22.7","1","6","6","0","0","0","31","678","21.9","59","11.5"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000560","마산제일여자고등학교","04","사립","N","","8","172","21.5","8","169","21.1","8","180","22.5","0","0","0","0","0","0","24","521","21.7","47","11.1"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000561","마산중앙고등학교","04","사립","N","","6","130","21.7","6","121","20.2","7","143","20.4","0","0","0","0","0","0","19","394","20.7","39","10.1"
"경상남도교육청","경상남도교육청","경상남도 함안군","S160000562","명덕고등학교","04","사립","N","","5","117","23.4","5","116","23.2","5","113","22.6","1","5","5","0","0","0","16","351","21.9","32","11"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000563","명신고등학교","04","공립","N","","9","208","23.1","8","184","23","9","217","24.1","0","0","0","0","0","0","26","609","23.4","53","11.5"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000565","밀성고등학교","04","사립","N","","6","139","23.2","6","141","23.5","6","135","22.5","1","8","8","0","0","0","19","423","22.3","37","11.4"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000567","밀성제일고등학교","04","사립","N","","4","74","18.5","5","67","13.4","4","56","14","1","6","6","0","0","0","14","203","14.5","27","7.5"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000568","밀양고등학교","04","공립","N","","7","159","22.7","7","161","23","7","158","22.6","2","14","7","0","0","0","23","492","21.4","47","10.5"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000569","한국나노마이스터고등학교","04","공립","N","","5","90","18","5","90","18","5","84","16.8","0","0","0","0","0","0","15","264","17.6","38","6.9"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000570","밀양동명고등학교","04","사립","N","","3","69","23","3","68","22.7","3","67","22.3","1","5","5","0","0","0","10","209","20.9","20","10.5"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000571","밀양여자고등학교","04","공립","N","","4","79","19.8","4","94","23.5","5","114","22.8","1","3","3","0","0","0","14","290","20.7","30","9.7"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000576","보광고등학교","04","사립","N","","5","122","24.4","5","107","21.4","5","109","21.8","0","0","0","0","0","0","15","338","22.5","30","11.3"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000577","사천고등학교","04","사립","N","","7","191","27.3","7","184","26.3","7","182","26","0","0","0","0","0","0","21","557","26.5","40","13.9"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000580","사천여자고등학교","04","사립","N","","3","43","14.3","3","39","13","3","27","9","1","5","5","0","0","0","10","114","11.4","19","6"
"경상남도교육청","경상남도교육청","경상남도 합천군","S160000587","삼가고등학교","04","공립","N","","2","22","11","2","17","8.5","2","25","12.5","1","1","1","0","0","0","7","65","9.3","16","4.1"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000588","삼랑진고등학교","04","사립","N","","3","72","24","3","66","22","3","65","21.7","1","2","2","0","0","0","10","205","20.5","22","9.3"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000591","삼천포고등학교","04","사립","N","","6","134","22.3","6","130","21.7","6","140","23.3","1","2","2","0","0","0","19","406","21.4","38","10.7"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000592","삼천포공업고등학교","04","공립","N","","5","90","18","5","92","18.4","5","92","18.4","0","0","0","0","0","0","15","274","18.3","37","7.4"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000593","삼천포여자고등학교","04","사립","N","","6","137","22.8","6","128","21.3","6","134","22.3","0","0","0","0","0","0","18","399","22.2","35","11.4"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000595","삼천포중앙고등학교","04","공립","N","","5","114","22.8","4","74","18.5","5","111","22.2","2","15","7.5","0","0","0","16","314","19.6","32","9.8"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000596","삼현여자고등학교","04","사립","N","","10","229","22.9","9","199","22.1","10","231","23.1","0","0","0","0","0","0","29","659","22.7","55","12"
"경상남도교육청","경상남도교육청","경상남도 함양군","S160000600","서상고등학교","04","공립","N","","1","7","7","1","3","3","1","9","9","0","0","0","0","0","0","3","19","6.3","10","1.9"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000601","진주중앙고등학교","04","공립","N","","8","185","23.1","8","182","22.8","8","190","23.8","2","9","4.5","0","0","0","26","566","21.8","53","10.7"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000602","선명여자고등학교","04","사립","N","","9","150","16.7","10","162","16.2","11","186","16.9","0","0","0","0","0","0","30","498","16.6","58","8.6"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160000606","성지여자고등학교","04","사립","N","","8","173","21.6","8","166","20.8","8","173","21.6","0","0","0","0","0","0","24","512","21.3","48","10.7"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000607","경진고등학교","04","사립","N","","7","109","15.6","6","72","12","7","110","15.7","0","0","0","0","0","0","20","291","14.6","39","7.5"
"경상남도교육청","경상남도교육청","경상남도 밀양시","S160000608","세종고등학교","04","사립","N","","6","137","22.8","6","125","20.8","6","140","23.3","0","0","0","0","0","0","18","402","22.3","35","11.5"
"경상남도교육청","경상남도교육청","경상남도 산청군","S160000609","경남간호고등학교","04","사립","N","","2","27","13.5","3","54","18","3","57","19","0","0","0","0","0","0","8","138","17.3","18","7.7"
"경상남도교육청","경상남도교육청","경상남도 산청군","S160000611","신등고등학교","04","공립","N","","1","9","9","1","2","2","1","5","5","1","5","5","0","0","0","4","21","5.3","11","1.9"
"경상남도교육청","경상남도교육청","경상남도 의령군","S160000613","신반정보고등학교","04","공립","N","","1","8","8","1","14","14","1","12","12","1","1","1","0","0","0","4","35","8.8","11","3.2"
"경상남도교육청","경상남도교육청","경상남도 함양군","S160000615","안의고등학교","04","공립","N","","2","28","14","2","41","20.5","2","41","20.5","1","4","4","0","0","0","7","114","16.3","16","7.1"
"경상남도교육청","경상남도교육청","경상남도 합천군","S160000617","야로고등학교","04","공립","N","","1","18","18","1","17","17","2","29","14.5","1","4","4","0","0","0","5","68","13.6","14","4.9"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000618","양산고등학교","04","공립","N","","10","298","29.8","10","296","29.6","10","292","29.2","1","8","8","0","0","0","31","894","28.8","60","14.9"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000619","양산제일고등학교","04","사립","N","","8","269","33.6","8","264","33","8","260","32.5","0","0","0","0","0","0","24","793","33","50","15.9"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000626","양산여자고등학교","04","사립","N","","10","343","34.3","10","322","32.2","10","329","32.9","0","0","0","0","0","0","30","994","33.1","58","17.1"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000629","영산고등학교","04","공립","N","","3","56","18.7","3","46","15.3","3","65","21.7","1","5","5","0","0","0","10","172","17.2","20","8.6"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000634","창녕옥야고등학교","04","사립","N","","4","92","23","4","82","20.5","4","90","22.5","0","0","0","0","0","0","12","264","22","24","11"
"경상남도교육청","경상남도교육청","경상남도 하동군","S160000636","옥종고등학교","04","공립","N","","1","9","9","1","13","13","1","14","14","1","1","1","0","0","0","4","37","9.3","11","3.4"
"경상남도교육청","경상남도교육청","경상남도 사천시","S160000639","용남고등학교","04","사립","N","","5","137","27.4","4","110","27.5","4","107","26.8","0","0","0","0","0","0","13","354","27.2","27","13.1"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160000640","웅상고등학교","04","공립","N","","8","267","33.4","8","257","32.1","8","262","32.8","1","7","7","0","0","0","25","793","31.7","50","15.9"
"경상남도교육청","경상남도교육청","경상남도 합천군","S160000642","합천평화고등학교","04","사립","N","","1","11","11","2","21","10.5","2","25","12.5","0","0","0","0","0","0","5","57","11.4","15","3.8"
"경상남도교육청","경상남도교육청","경상남도 의령군","S160000643","의령고등학교","04","공립","N","","2","43","21.5","3","56","18.7","3","48","16","1","4","4","0","0","0","9","151","16.8","20","7.6"
