MAPIDX,STORENAME,WHICHCVS,ADDRESS
367,E서울하이패스센터점,CU,경기도 성남시 분당구 대왕판교로 294 (궁내동)
368,E서하남휴게소점,CU,경기도 하남시 서울외곽순환고속도로 19
369,E안산휴게소강릉점,CU,경기도 안산시 단원구 영동고속도로 15 (선부동) 1층
370,E안산휴게소인천점,CU,"경기도 안산시 단원구 영동고속도로 15, (선부동) 지하1층"
371,E양평휴게소광주점,CU,경기도 양평군 양동면 여양3로 384-27 _
372,E양평휴게소원주점,CU,경기도 양평군 양동면 송석2길 52 _
373,E여주휴게소인천점,CU,경기도 여주시 가남읍 화평길 116 여주휴게소 (본두리) 여주휴게소
374,E영산휴게소창원점,CU,경상남도 창녕군 영산면 장척호수길 56-110 (신제리)
375,E영종대교휴게소점,CU,인천광역시 서구 정서진남로 25 (청라동)
376,E오션블루휴게소가덕,CU,"부산광역시 강서구 거가대로 2571, (천성동)"
377,E오션블루휴게소거제,CU,"경상남도 거제시 장목면 거가대로 1068, (율천리)"
378,E오수휴게소순천점,CU,전라북도 임실군 순천완주고속도로 73 (오수면)
379,E오수휴게소완주점,CU,전라북도 임실군 오수면 순천완주고속도로 74 오수(전주)휴게소 (대명리) 오수(전주)휴게소
380,E오창휴게소하남점,CU,충청북도 청주시 청원구 중부고속도로 20 (오창읍)
381,E옥천IC점,CU,충청북도 옥천군 옥천읍 121-2번지
382,E외동휴게소울산점,CU,경상북도 경주시 외동읍 산231-33번지
383,E용인휴게소강릉점,CU,경기도 용인시 처인구 주북로94번길 30-1 용인휴게소 (고림동) 용인휴게소
384,E용인휴게소인천점,CU,경기도 용인시 처인구 주북로 66-14 용인휴게소 (고림동) 용인휴게소
385,E울주휴게소울산점,CU,울산광역시 울주군 함양울산고속도로 134 (삼동면) 1층
386,E의왕휴게소서울점,CU,경기도 의왕시 오전로 24 경기남부도로 (왕곡동) 경기남부도로
387,E의왕휴게소의왕점,CU,경기도 의왕시 오전로 24 경기남부도로 (왕곡동) 경기남부도로
388,E의정부휴게소구리점,CU,서울특별시 강남구 논현로85길 22 (역삼동) 2층 상가동
389,E이서휴게소순천점,CU,전라북도 완주군 이서면 호남고속도로 161 이서휴게소순천방향 (은교리) 이서휴게소순천방향
390,E이서휴게소천안점,CU,전라북도 완주군 이서면 호남고속도로 162 이서휴게소천안방향 (은교리) 이서휴게소천안방향
391,E진영휴게소부산2호점,CU,경상남도 김해시 진영읍 하계로96번길 94-4 (우동리)
392,E진영휴게소부산점,CU,경상남도 김해시 진영읍 하계로96번길 94-4 (우동리)
393,E진영휴게소순천점,CU,경상남도 김해시 하계로96번길 68 (진영읍)
394,E진주휴게소부산점,CU,경상남도 진주시 남해고속도로 194 진주휴게소 (호탄동) 진주휴게소
395,E청도휴게소대구점,CU,"경상북도 청도군 청도읍 하지길 59-50, (거연리)"
396,E청도휴게소부산점,CU,"경상북도 청도군 청도읍 하지길 59-49, (거연리)"
397,E춘향휴게소순천점,CU,전라북도 남원시 수지면 순천완주고속도로 49 (남창리)
398,E춘향휴게소완주점,CU,전라북도 남원시 수지면 순천완주고속도로 50 (산정리)
399,E평택휴게소제천점,CU,경기도 평택시 청북읍 현곡리 산33-1번지
400,E함안휴게소부산점,CU,경상남도 함안군 군북면 현포로 205 함안휴게소부산방향 (유현리) 함안휴게소부산방향
401,E함안휴게소순천점,CU,경상남도 함안군 군북면 현포로 205-1 함안휴게소순천방향
402,E함평천지휴게소시흥,CU,전라남도 함평군 손불면 서해안고속도로 38 서해안고속도로(함평천지휴게소상행) (죽암리) 서해안고속도로(함평천지휴게소상행)
403,E행담도휴게소상행선,CU,충청남도 당진시 신평면 서해안고속도로 275 (매산리)
404,E현풍휴게소대구점,CU,대구광역시 달성군 현풍읍 비슬로 741 현풍휴게소 (성하리) 현풍휴게소
405,E현풍휴게소창원점,CU,대구광역시 달성군 현풍읍 중부내륙지선고속도로 3 (성하리)
406,E황전휴게소순천점,CU,전라남도 순천시 황전면 순천완주고속도로 25 황전휴게소 (선변리) 황전휴게소 1층
407,E황전휴게소완주점,CU,전라남도 순천시 황전면 순천완주고속도로 28 황전(전주)방향휴게소 (선변리) 황전(전주)방향휴게소
408,E횡성휴게소인천점,CU,"강원도 횡성군 안흥면 영동고속도로 153, (소사리)"
409,GC목암빌딩점,CU,경기도 용인시 기흥구 이현로30번길 107
410,HD팽성드림주유소점,CU,"경기도 평택시 팽성읍 안정로 200, (두리)"
411,HSG성동조선점,CU,경상남도 통영시 광도면 공단로 940 (황리)
412,H속초라마다호텔점,CU,강원도 속초시 대포항희망길 106 속초라마다해양호텔
413,H용산몬드리안호텔점,CU,서울특별시 용산구 장문로 23 (이태원동) 몬드리안 서울 이태원 지하2층 B212호
414,JJ가락점,CU,"서울특별시 송파구 송이로27길 6, (가락동)"
415,JJ올림픽점,CU,"서울특별시 송파구 양재대로 1222, 방이동 (방이동) 1층 92호"
416,JTBC일산지점,CU,경기도 고양시 일산동구 장항동 1778(일산동구 한류월드로 270) 1층
417,JW타워점,CU,"서울특별시 서초구 남부순환로 2477, JWTOWER (서초동)"
418,KBS스포츠월드점,CU,서울특별시 강서구 공항대로 376 KBS스포츠월드 (화곡동) KBS스포츠월드
419,KCC스위첸점,CU,전라북도 전주시 덕진구 오송1길 37-13
420,KCC웰츠밸리점,CU,서울특별시 금천구 가산디지털1로 205 케이씨씨웰츠밸리 (가산동) 케이씨씨웰츠밸리
421,KH가양주유소점,CU,"서울특별시 강서구 강서로 498, (가양동)"
422,KH기쁨주유소점,CU,"경기도 고양시 일산동구 고양대로 1064, (식사동) 1층"
423,KH덕소주유소점,CU,"경기도 남양주시 와부읍 경강로 881, GS덕소주유소 (팔당리)"
424,KH동양주유소점,CU,경기도 시흥시 금오로 580 SK동양주유소 (과림동) SK동양주유소
425,KH둔산주유소점,CU,대전광역시 서구 둔산로 139 KH에너지 KH둔산주유소(둔산동) 1층
426,KH미산주유소점,CU,경기도 시흥시 시흥대로 944 SK미산주유소 (미산동) SK미산주유소
427,KH에너지연천충전소점,CU,경기도 연천군 청산면 평화로 193 연천LPG충전소 (초성리) 연천LPG충전소 1층
428,KH외발산주유소점,CU,서울특별시 강서구 외발산동 379번지 외 5필지
429,KORAIL연수원점,CU,"강원도 양양군 강현면 동해대로 3457, (정암리)"
430,KT&G본사점,CU,대전광역시 대덕구 벚꽃길 71
431,KT&G신탄진공장점,CU,"대전광역시 대덕구 벚꽃길 71 (평촌동, KT&G 공장부지내)"
432,KTX강릉역점,CU,강원도 강릉시 용지로 174 (교동)
433,KTX광명점,CU,"경기도 광명시 신기로17번길 3, 서원빌딩 (일직동) 1층"
434,KTX서대구광장점,CU,"대구광역시 서구 와룡로 489, (이현동)"
435,KT스마트메디타워점,CU,"대구광역시 중구 동덕로 167, (동인동2가) 1층"
436,KT지식센터점,CU,"서울특별시 영등포구 영신로 220, (영등포동8가) 1층 104호"
437,LG로점,CU,"경기도 파주시 월롱면 엘지로 248, (덕은리) 1층"
438,L강북지사4층점,CU,서울특별시 강북구 도봉로 302 한국마사회강북지점 (번동) 한국마사회강북지점
439,L강북지사6층점,CU,서울특별시 강북구 도봉로 302 한국마사회강북지점 (번동) 한국마사회강북지점
440,L과천구관2층남단점,CU,경기도 과천시 경마공원대로 107 (주암동)
441,L과천신관1층북단점,CU,경기도 과천시 경마공원대로 107 (주암동)
442,L과천신관2층북단점,CU,경기도 과천시 경마공원대로 107 (주암동)
443,L과천신관3층북단점,CU,경기도 과천시 경마공원대로 107 (주암동)
444,L과천신관3층중앙점,CU,경기도 과천시 경마공원대로 107 (주암동)
445,L과천신관4층북단점,CU,경기도 과천시 경마공원대로 107 (주암동)
446,L대구지사3층점,CU,대구광역시 달성군 가창면 가창로175길 6 한국마사회 (냉천리) 한국마사회
447,L부경관람대2층점,CU,경상남도 김해시 가락대로 929-1 (수가동)
448,L부경관람대3층점,CU,경상남도 김해시 가락대로 929-1 (수가동)
449,L부산동구지사2층점,CU,부산광역시 동구 자성로 134 눌원빌딩 (범일동) 눌원빌딩
450,L부산동구지사3층점,CU,부산광역시 동구 자성로 134 눌원빌딩 (범일동) 눌원빌딩
451,L수원지사4층점,CU,"경기도 수원시 영통구 봉영로 1617, (영통동)"
452,L의정부마사회4층점,CU,경기도 의정부시 시민로 45 안산빌딩
453,L창원지사3층점,CU,경상남도 창원시 성산구 중앙대로 33 (중앙동) 대흥인터빌
454,L창원지사4층점,CU,경상남도 창원시 성산구 중앙대로 33 (중앙동) 대흥인터빌
455,L천안지사2층점,CU,충청남도 천안시 서북구 성정두정로 62 희망빌딩 (두정동) 2층
456,M김포공항역점,CU,서울특별시 강서구 하늘길 지하 77 김포공항역 (방화동) 김포공항역
457,M부산부전역점,CU,"부산광역시 부산진구 중앙대로 786, 부전지하철역내 (부전동)"
458,M부산서면환승역점,CU,부산광역시 부산진구 중앙대로 지하 730 서면역 (부전동) 서면역
459,M부산시청역점,CU,"부산광역시 연제구 중앙대로 999, 부산시청 지하철역 내(연산동)"
460,M부산역점,CU,"부산광역시 동구 중앙대로 206, 부산지하철역내 (초량동)"
461,M잠실롯데타워점,CU,서울특별시 송파구 올림픽로 305 잠실역8호선 -1층 E호
462,M잠실역점,CU,"서울특별시 송파구 올림픽로 지하265, 서울메트로 2호선 잠실역(잠실동) 1층 216동 102호"
463,M충무로역2호점,CU,"서울특별시 중구 퇴계로 지하 199, 충무로(4)역"
464,M충무로역점,CU,"서울특별시 중구 퇴계로 지하 214, 상가 109호 (필동2가) 지하1층"
465,NH서울타워점,CU,서울특별시 강서구 양천로 570 (등촌동) NH서울타워 1층 일부호
466,R고흥썬밸리리조트점,CU,전라남도 고흥군 도덕면 용동리 산5-3번지
467,R설악썬밸리리조트점,CU,강원도 고성군 죽왕면 순포로 188 (삼포리)
468,R소노문단양점,CU,충청북도 단양군 단양읍 삼봉로 187-17 소노문 리조트(상진리) 소노문리조트 -1층
469,R켄싱턴경주점,CU,"경상북도 경주시 보문로 182-29(북군동), 켄싱턴리조트 본관"
470,R켄싱턴리조트비치점,CU,강원도 고성군 토성면 동해대로 4800 (봉포리)
471,SK강매주유소점,CU,"경기도 고양시 덕양구 중앙로 316, 도내동주유소 (도내동) 1층"
472,SK강화경기주유소점,CU,"인천광역시 강화군 선원면 중앙로 233, (창리) 1층"
473,SK고속세차주유소점,CU,"경기도 수원시 영통구 중부대로 384, 수원고속주유소 (매탄동) 1층"
474,SK광명삼성주유소점,CU,"경기도 광명시 범안로 925, (하안동) 1층층"
475,SK광명제일주유소점,CU,경기도 광명시 범안로 608 제일주유소 (노온사동) 제일주유소
476,SK광명학온주유소점,CU,경기도 광명시 광명로 627 (광명동)
477,SK괴정주유소점,CU,"부산광역시 사하구 사하로 129, (괴정동) 1층"
478,SK구인주유소점,CU,서울특별시 구로구 경인로 558 구인주유소 (구로동) 구인주유소
479,SK군산강우주유소점,CU,전라북도 군산시 내초동 155-8번지
480,SK기린주유소점,CU,서울특별시 영등포구 선유로52길 5 (양평동4가)
481,SK노원역주유소점,CU,"서울특별시 노원구 노해로75길 20-25, (상계동)"
482,SK논현제일주유소점,CU,"인천광역시 남동구 청능대로 460, (고잔동)"
483,SK대구합천주유소점,CU,"대구광역시 서구 염색공단천로 78, (비산동) 1층"
484,SK대양충전소점,CU,"울산광역시 북구 산업로 1454, (신천동) 1층"
485,SK대우셀프주유소점,CU,서울특별시 서초구 양재대로 173 톨게이트주유소 1층
486,SK대자셀프주유소점,CU,경기도 고양시 덕양구 통일로 499 대자주유소 1층
487,SK대호주유소점,CU,"경기도 수원시 영통구 창룡대로 442, (이의동) 1층"
488,SK덕양제2주유소점,CU,경기도 고양시 일산서구 경의로 940
489,SK동백주유소점,CU,경기도 용인시 기흥구 석성로 666 (동백동)
490,SK맘모스주유소점,CU,"충청남도 천안시 동남구 만남로 126, (신부동)"
491,SK매일주유소점,CU,"서울특별시 강북구 삼양로 217, (미아동)"
492,SK백제고분로주유소점,CU,"서울특별시 송파구 오금로 143, (방이동) 1층"
493,SK북한산시티점,CU,서울특별시 강북구 솔샘로 184 에스케이북한산시티 (미아동) 에스케이북한산시티
494,SK비전코리아주유소점,CU,경기도 고양시 일산동구 고봉로 788 (설문동)
495,SK사과나무주유소점,CU,"경기도 양주시 부흥로 1881, (광사동)"
496,SK사우디제7주유소점,CU,"경기도 고양시 일산동구 백마로 37, (장항동)"
497,SK삼성제일주유소점,CU,"대구광역시 달서구 달구벌대로 1154, (신당동) 1층"
498,SK삼척IC점,CU,"강원도 삼척시 오십천로 101, (등봉동)"
499,SK서부주유소점,CU,"서울특별시 서대문구 성산로 255, (연희동) 1층"
500,SK서충주IC점,CU,충청북도 충주시 신덕로 225 (신니면) 1층
501,SK세지주유소점,CU,"경기도 시흥시 서해안로 120, (정왕동)"
502,SK속초주유소점,CU,"강원도 속초시 동해대로 3834, (대포동)"
503,SK솔빛나루주유소점,CU,경기도 화성시 10용사로 650 동탄신도시주유소 1층
504,SK수암주유소점,CU,"경기도 안산시 상록구 원당골1길 23-14, (수암동)"
505,SK수원덕원주유소점,CU,"경기도 수원시 권선구 권선로 258, (고색동)"
506,SK수원아이파크주유소,CU,"경기도 수원시 권선구 경수대로 229, (세류동) 1층"
507,SK스카이주유소점,CU,경기도 안성시 대덕면 서동대로 4891 (건지리)
508,SK시화산업주유소점,CU,"경기도 시흥시 공단1대로 195, (정왕동)"
509,SK시흥2공단주유소점,CU,"경기도 시흥시 경제로 117, (정왕동)"
510,SK시흥파워디젤주유소,CU,경기도 시흥시 옥구공원로 75 SK파워디젤주유소 1층
511,SK신봉천주유소점,CU,"서울특별시 관악구 남부순환로 1880, (봉천동) 1층"
512,SK신세계주유소점,CU,"대구광역시 달서구 이곡공원로 28, (이곡동) 1층"
513,SK신안주유소점,CU,"경기도 용인시 기흥구 중부대로 234, (영덕동) 1층"
514,SK실트론1공장점,CU,경상북도 구미시 수출대로 435 (임수동) (주)실트론
515,SK실트론2공장점,CU,경상북도 구미시 임수로 53 엘지실트론 (임수동) 엘지실트론
516,SK실트론복지동점,CU,"경상북도 구미시 3공단3로 132-11, (복지동)"
517,SK양곡오일씨티점,CU,경기도 김포시 양촌읍 양곡로 382 (양곡리)
518,SK양양IC점,CU,강원도 양양군 설악로 2728 (양양읍) 1층
519,SK영종주유소점,CU,"인천광역시 중구 운중로 218, (중산동) 1층"
520,SK오창만남의광장점,CU,"충청북도 청주시 청원구 오창읍 오창대로 415, (각리)"
521,SK오창태양점,CU,"충청북도 청주시 청원구 오창읍 중부로 1559, (화산리) 1층"
522,SK오창황금주유소점,CU,충청북도 청주시 청원구 오창읍 공항로 1076 (복현리)
523,SK용인주유소점,CU,"경기도 용인시 기흥구 중부대로 199, (영덕동)"
524,SK원일충전소점,CU,경기도 고양시 일산동구 문원길 37 (문봉동) 1층
525,SK월드컵주유소점,CU,"경기도 수원시 영통구 광교로 66, SK월드컵주유소 (이의동)"
