"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000569","광양중마초등학교","02","공립","N","","4","87","21.8","4","82","20.5","4","84","21","4","91","22.8","4","99","24.8","4","100","25","3","16","5.3","0","0","0","27","559","20.7","33","16.9"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000570","광양중앙초등학교","02","공립","N","","3","63","21","4","86","21.5","4","87","21.8","4","96","24","4","99","24.8","4","106","26.5","2","7","3.5","0","0","0","25","544","21.8","31","17.5"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000571","광양중진초등학교","02","공립","N","","4","96","24","4","93","23.3","5","117","23.4","6","143","23.8","5","133","26.6","7","169","24.1","2","9","4.5","0","0","0","33","760","23","42","18.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000572","광영초등학교","02","공립","N","","2","41","20.5","2","44","22","2","35","17.5","3","56","18.7","2","41","20.5","2","42","21","2","8","4","0","0","0","15","267","17.8","18","14.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000573","다압초등학교","02","공립","N","","1","4","4","1","1","1","1","4","4","1","5","5","1","3","3","1","6","6","1","3","3","0","0","0","7","26","3.7","8","3.3"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000574","봉강초등학교","02","공립","N","","1","10","10","1","10","10","1","9","9","1","10","10","1","12","12","1","10","10","2","8","4","0","0","0","8","69","8.6","9","7.7"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000576","성황초등학교","02","공립","N","","4","95","23.8","3","65","21.7","3","59","19.7","2","56","28","2","31","15.5","2","46","23","2","10","5","0","0","0","18","362","20.1","20","18.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000577","세풍초등학교","02","공립","N","","1","13","13","1","13","13","1","15","15","1","7","7","1","10","10","1","17","17","0","0","0","0","0","0","6","75","12.5","6","12.5"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000578","옥곡초등학교","02","공립","N","","1","12","12","1","9","9","1","12","12","1","7","7","1","12","12","1","6","6","1","4","4","0","0","0","7","62","8.9","8","7.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000579","옥룡북초등학교","02","공립","N","","1","5","5","1","13","13","1","11","11","1","10","10","1","8","8","1","16","16","0","0","0","0","0","0","6","63","10.5","7","9"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000580","옥룡초등학교","02","공립","N","","1","14","14","1","17","17","1","9","9","1","18","18","1","14","14","1","11","11","1","3","3","0","0","0","7","86","12.3","8","10.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000582","진상초등학교","02","공립","N","","1","5","5","1","5","5","1","8","8","1","5","5","1","13","13","1","3","3","1","3","3","0","0","0","7","42","6","8","5.3"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000590","진월초등학교","02","공립","N","","1","8","8","1","9","9","1","8","8","1","11","11","1","11","11","1","10","10","0","0","0","0","0","0","6","57","9.5","7","8.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000591","태인초등학교","02","공립","N","","1","3","3","1","5","5","1","8","8","1","8","8","1","6","6","1","13","13","0","0","0","0","0","0","6","43","7.2","7","6.1"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000640","간문초등학교","02","공립","N","","1","4","4","1","6","6","1","3","3","1","7","7","1","4","4","1","7","7","0","0","0","0","0","0","6","31","5.2","6","5.2"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000643","광의초등학교","02","공립","N","","1","4","4","1","4","4","1","7","7","1","7","7","1","10","10","1","6","6","1","1","1","0","0","0","7","39","5.6","8","4.9"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000644","구례북초등학교","02","공립","N","","3","51","17","2","46","23","3","61","20.3","3","61","20.3","3","77","25.7","2","51","25.5","1","5","5","0","0","0","17","352","20.7","23","15.3"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000645","구례중앙초등학교","02","공립","N","","1","16","16","1","18","18","2","34","17","1","27","27","2","27","13.5","2","38","19","1","6","6","0","0","0","10","166","16.6","13","12.8"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000647","문척초등학교","02","공립","N","","1","4","4","1","7","7","1","7","7","1","3","3","1","10","10","1","4","4","0","0","0","0","0","0","6","35","5.8","7","5"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000649","용방초등학교","02","공립","N","","1","9","9","1","6","6","1","13","13","1","14","14","1","5","5","1","8","8","1","3","3","0","0","0","7","58","8.3","8","7.3"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000650","원촌초등학교","02","공립","N","","1","5","5","1","4","4","1","5","5","1","5","5","1","5","5","1","10","10","0","0","0","0","0","0","6","34","5.7","8","4.3"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000652","중동초등학교","02","공립","N","","1","4","4","1","2","2","1","9","9","1","5","5","1","7","7","1","5","5","1","1","1","0","0","0","7","33","4.7","8","4.1"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000653","청천초등학교","02","공립","N","","1","12","12","1","11","11","1","13","13","1","7","7","1","10","10","1","14","14","1","2","2","0","0","0","7","69","9.9","8","8.6"
"전라남도교육청","전라남도구례교육지원청","전라남도 구례군","S140000654","토지초등학교","02","공립","N","","1","3","3","1","4","4","1","4","4","1","7","7","1","9","9","1","11","11","0","0","0","0","0","0","6","38","6.3","7","5.4"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000690","공산초등학교","02","공립","N","","1","3","3","1","9","9","1","12","12","1","8","8","1","8","8","1","11","11","0","0","0","0","0","0","6","51","8.5","7","7.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000693","금천초등학교","02","공립","N","","1","10","10","1","12","12","1","11","11","1","18","18","1","13","13","1","14","14","2","9","4.5","0","0","0","8","87","10.9","9","9.7"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000695","나주북초등학교","02","공립","N","","1","18","18","1","15","15","1","3","3","1","19","19","1","7","7","1","12","12","1","4","4","0","0","0","7","78","11.1","8","9.8"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000696","나주중앙초등학교","02","공립","N","","4","81","20.3","3","66","22","4","78","19.5","4","85","21.3","4","101","25.3","3","79","26.3","2","8","4","0","0","0","24","498","20.8","27","18.4"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000697","나주초등학교","02","공립","N","","3","66","22","4","83","20.8","3","71","23.7","4","88","22","4","85","21.3","3","80","26.7","2","12","6","0","0","0","23","485","21.1","29","16.7"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000701","남평초등학교","02","공립","N","","5","100","20","4","98","24.5","4","97","24.3","5","110","22","4","85","21.3","3","85","28.3","1","5","5","0","0","0","26","580","22.3","30","19.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000703","노안남초등학교","02","공립","N","","1","12","12","1","11","11","1","15","15","1","12","12","1","18","18","1","11","11","1","4","4","0","0","0","7","83","11.9","10","8.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000705","노안초등학교","02","공립","N","","1","3","3","1","8","8","1","4","4","1","12","12","1","8","8","1","10","10","0","0","0","0","0","0","6","45","7.5","7","6.4"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000708","다도초등학교","02","공립","N","","1","3","3","1","11","11","1","11","11","1","8","8","1","8","8","1","4","4","0","0","0","0","0","0","6","45","7.5","8","5.6"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000711","다시초등학교","02","공립","N","","1","6","6","1","8","8","1","8","8","1","12","12","1","9","9","1","10","10","1","3","3","0","0","0","7","56","8","8","7"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000715","동강초등학교","02","공립","N","","1","6","6","1","5","5","1","5","5","1","9","9","1","6","6","1","4","4","1","1","1","0","0","0","7","36","5.1","10","3.6"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000718","문평초등학교","02","공립","N","","1","3","3","1","3","3","0","0","0","1","4","4","1","4","4","1","2","2","0","0","0","0","0","0","5","16","3.2","6","2.7"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000719","반남초등학교","02","공립","N","","1","3","3","1","6","6","0","0","0","0","0","0","1","2","2","1","2","2","0","0","0","0","0","0","4","13","3.3","4","3.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000722","봉황초등학교","02","공립","N","","1","7","7","1","7","7","1","11","11","1","10","10","1","8","8","1","10","10","0","0","0","0","0","0","6","53","8.8","8","6.6"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000726","산포초등학교","02","공립","N","","1","19","19","1","18","18","1","8","8","1","11","11","1","12","12","1","16","16","1","5","5","0","0","0","7","89","12.7","8","11.1"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000731","세지초등학교","02","공립","N","","1","3","3","1","7","7","1","8","8","1","10","10","1","15","15","1","6","6","1","1","1","0","0","0","7","50","7.1","8","6.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000732","양산초등학교","02","공립","N","","1","10","10","1","8","8","1","3","3","1","17","17","1","6","6","1","10","10","1","1","1","0","0","0","7","55","7.9","8","6.9"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000733","영강초등학교","02","공립","N","","1","9","9","1","15","15","1","20","20","1","19","19","1","10","10","1","16","16","2","8","4","0","0","0","8","97","12.1","9","10.8"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000735","영산포초등학교","02","공립","N","","1","19","19","2","28","14","2","32","16","2","31","15.5","2","36","18","1","22","22","1","4","4","0","0","0","11","172","15.6","14","12.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140000736","왕곡초등학교","02","공립","N","","1","5","5","1","8","8","1","4","4","1","4","4","1","8","8","1","5","5","0","0","0","0","0","0","6","34","5.7","7","4.9"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000783","고서초등학교","02","공립","N","","1","14","14","1","10","10","1","13","13","1","9","9","1","14","14","1","11","11","0","0","0","0","0","0","6","71","11.8","7","10.1"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000785","금성초등학교","02","공립","N","","1","7","7","1","3","3","1","5","5","1","13","13","1","6","6","1","9","9","1","1","1","0","0","0","7","44","6.3","8","5.5"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000786","남면초등학교","02","공립","N","","1","2","2","1","9","9","1","4","4","1","6","6","1","9","9","1","8","8","1","4","4","0","0","0","7","42","6","8","5.3"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000788","담양남초등학교","02","공립","N","","3","50","16.7","4","80","20","3","66","22","3","67","22.3","3","55","18.3","3","67","22.3","0","0","0","0","0","0","19","385","20.3","24","16"
"전라남도교육청","전라남도담양교육지원청","전라남도 담양군","S140000789","담양동초등학교","02","공립","N","","2","40","20","2","42","21","2","40","20","2","47","23.5","2","48","24","2","40","20","2","7","3.5","0","0","0","14","264","18.9","17","15.5"
